,age,gender,value
7389,44,male,0.0
7391,13,male,0.0005952380952380953
7393,33,male,0.06383219954648527
7394,45,male,0.015534769463340894
7395,17,female,0.17436130007558578
7397,40,male,0.04810090702947846
7398,14,male,0.20778722600151173
7399,43,male,0.0
7400,40,female,0.015873015873015872
7401,66,male,0.013027210884353742
7402,31,male,0.015574452003023433
7404,41,male,0.04014550264550265
7405,51,male,0.008378684807256237
7410,42,male,0.5833333333333333
7411,29,female,0.0
7416,52,male,0.013888888888888888
7417,37,male,0.0
7418,52,male,0.004273504273504273
7419,30,male,0.26816239316239315
7420,53,male,0.0
7421,26,female,0.008547008547008546
7422,41,female,0.017094017094017092
7425,35,male,0.0
7426,47,male,0.0
7428,30,female,0.11217948717948717
7429,39,male,0.2574786324786325
7431,31,male,0.38888888888888884
7432,42,female,0.0
7434,56,male,0.19696969696969696
7436,23,female,0.12626262626262624
7438,50,female,0.19696969696969696
7439,22,female,0.00505050505050505
7441,31,male,0.025252525252525252
7443,36,male,0.025252525252525252
7444,29,female,0.015931372549019607
7447,43,male,0.16299019607843135
7448,47,male,0.015931372549019607
7452,22,male,0.024509803921568624
7453,37,male,0.011029411764705881
7454,44,male,0.0024509803921568627
7456,27,male,0.0
7459,13,female,0.024509803921568624
7464,36,male,0.05757575757575757
7467,59,male,0.04242424242424242
7469,72,male,0.0303030303030303
7470,60,male,0.01818181818181818
7472,56,male,0.0
7473,52,male,0.05151515151515151
7474,35,male,0.002380952380952381
7475,41,male,0.006349206349206349
7476,26,female,0.0
7477,41,male,0.5015873015873016
7478,30,female,0.0031746031746031746
7480,29,male,0.08095238095238096
7482,40,male,0.0031746031746031746
7483,21,male,0.12936507936507938
7484,37,male,0.007936507936507936
7485,26,female,0.0
7486,31,male,0.0
7489,30,male,0.002380952380952381
7490,38,male,0.19385964912280704
7492,24,female,0.0011695906432748538
7495,42,male,0.01276803118908382
7507,28,male,0.1530701754385965
7508,30,male,0.09663742690058479
7509,29,male,0.0011695906432748538
7510,40,male,0.022962962962962963
7511,66,male,0.0
7512,51,male,0.43222222222222223
7513,41,male,0.0574074074074074
7514,41,male,0.0914814814814815
7515,39,male,0.0044444444444444444
7516,39,female,0.053703703703703705
7518,39,female,0.0
7521,59,male,0.27222222222222225
7523,27,female,0.08518518518518517
7524,33,male,0.011111111111111112
7526,23,male,0.1351851851851852
7528,46,male,0.0
7530,41,female,0.011111111111111112
7531,63,male,0.06851851851851852
7532,32,male,0.0
7533,33,male,0.22272727272727272
7534,30,male,0.0
7536,52,female,0.0
7537,71,male,0.12424242424242424
7538,27,female,0.08888888888888888
7540,42,male,0.0
7541,40,female,0.06868686868686869
7551,19,male,0.0
7552,48,female,0.027777777777777773
7554,20,female,0.27314814814814814
7555,21,female,0.09722222222222221
7556,52,male,0.0648148148148148
7557,38,male,0.0
7558,41,male,0.0
7560,35,female,0.0648148148148148
7564,44,male,0.0
7575,75,male,0.06826789195210248
7576,52,male,0.3276060521674557
7577,33,male,0.01723289705745846
7578,40,male,0.3458600204214239
7579,33,male,0.01447600482688202
7582,36,male,0.41987179487179493
7583,34,male,0.01175213675213675
7585,50,male,0.017094017094017092
7587,22,female,0.0021367521367521365
7588,42,female,0.014957264957264958
7589,52,male,0.10576923076923077
7591,39,male,0.05021367521367521
7592,43,male,0.04700854700854701
7593,33,male,0.0021367521367521365
7595,67,male,0.0
7596,54,male,0.008888888888888889
7597,23,female,0.008888888888888889
7599,30,male,0.008888888888888889
7600,19,male,0.4755555555555556
7601,81,male,0.0
7602,23,male,0.0
7603,45,male,0.008888888888888889
7605,46,male,0.0
7609,39,male,0.22724867724867723
7612,49,male,0.0011695906432748538
7613,33,male,0.0679337231968811
7614,23,male,0.010435811751601225
7616,48,male,0.00847953216374269
7617,41,male,0.0
7618,51,female,0.008820662768031189
7619,29,male,0.11484266221108326
7621,38,female,0.061628608558433114
7622,52,male,0.015557412048640118
7623,15,female,0.0
7625,42,male,0.0872551749744732
7626,38,male,0.0
7627,27,female,0.16666666666666666
7629,49,female,0.0
7630,81,male,0.0
7631,39,male,0.4
7632,33,female,0.0
7636,44,male,0.03956349206349206
7637,60,female,0.01821428571428571
7638,67,male,0.0027777777777777775
7639,39,male,0.038908730158730157
7640,34,female,0.017619047619047614
7644,73,male,0.011666666666666665
7645,45,female,0.03704365079365079
7646,79,male,0.005634920634920635
7647,15,female,0.0
7649,49,female,0.18581349206349207
7652,45,male,0.001838235294117647
7654,41,male,0.009191176470588236
7655,18,male,0.3284313725490196
7657,55,male,0.001838235294117647
7659,24,female,0.025735294117647058
7664,52,male,0.21200980392156862
7668,42,male,0.012692577030812323
7670,42,male,0.004779411764705883
7671,34,female,0.030514705882352937
7672,34,female,0.0035014005602240893
7675,26,female,0.03315826330532213
7676,41,male,0.05063025210084033
7680,39,male,0.08616946778711483
7681,23,male,0.09511554621848738
7684,28,male,0.16587885154061624
7685,43,male,0.016246498599439777
7688,57,male,0.01776556776556777
7689,51,male,0.25109890109890115
7691,77,male,0.0
7692,62,male,0.047435897435897434
7693,45,male,0.01501831501831502
7694,36,female,0.061721611721611724
7695,53,male,0.00641025641025641
7696,70,male,0.00641025641025641
7697,16,male,0.011721611721611722
7699,17,female,0.17014652014652015
7701,41,male,0.031313131313131314
7703,29,male,0.1272727272727273
7705,59,male,0.19797979797979798
7706,49,female,0.0
7708,35,female,0.0
7710,33,male,0.03888888888888889
7711,38,male,0.060606060606060594
7715,47,male,0.01818181818181818
7716,59,male,0.05151515151515151
7718,34,female,0.04242424242424242
7721,43,male,0.5909090909090908
7726,73,male,0.0049545159194282
7727,33,male,0.00619604566972988
7729,38,male,0.1630557876171911
7730,38,male,0.05510767659890466
7732,62,male,0.027046783625730993
7733,52,male,0.004012345679012345
7735,41,male,0.02091339459760512
7736,38,male,0.10526315789473684
7738,65,male,0.034621275410749094
7739,70,male,0.001949317738791423
7740,52,male,0.050768124013738036
7741,52,male,0.253104984683932
7742,38,male,0.15155481295832168
7744,36,male,0.047308085027383276
7747,39,female,0.0432876854445482
7748,49,male,0.019244734931009443
7750,35,male,0.002386139641041602
7751,36,female,0.18816785973648717
7752,45,female,0.039296088805892734
7753,43,male,0.019615624027388735
7754,34,female,0.028192758584915448
7756,20,female,0.05530656707127295
7757,47,male,0.0038126361655773417
7758,36,male,0.0007262164124909223
7759,53,female,0.09642857142857143
7760,66,female,0.03498288204170557
7761,30,male,0.0033302209772798005
7762,70,male,0.003703703703703704
7764,29,male,0.01252723311546841
7766,27,male,0.0037237148816096194
7767,37,male,0.23326381445814642
7769,39,male,0.04637937725791977
7772,54,male,0.008040293040293038
7774,36,male,0.007409413348684605
7775,38,male,0.02489092014598088
7777,44,male,0.0026747638326585694
7778,36,male,0.01473345570309133
7779,33,male,0.01934059215638163
7782,32,male,0.01432205513784461
7783,30,female,0.01696034959192854
7784,28,male,0.1500299985664358
7785,40,male,0.007363408521303259
7786,49,male,0.006704067861962598
7788,25,male,0.030380014946816566
7789,40,male,0.037769075054500154
7791,48,female,0.008037851037851039
7799,56,male,0.0
7801,37,male,0.3571428571428571
7802,37,male,0.3571428571428571
7803,60,male,0.0
7804,41,male,0.0
7806,20,female,0.0
7807,45,female,0.040524290524290525
7808,45,male,0.046296296296296294
7812,40,male,0.10365560365560367
7813,30,male,0.18376623376623374
7814,35,female,0.04088504088504089
7815,66,male,0.0030303030303030307
7816,35,male,0.27130832130832133
7817,31,female,0.03174603174603175
7818,67,male,0.0
7819,29,female,0.00808080808080808
7820,49,male,0.0025825144872763917
7821,47,male,0.06150213171688429
7827,45,male,0.0025825144872763917
7831,40,male,0.04889814900319101
7832,52,male,0.02018368601001654
7833,67,male,0.06642465628226599
7835,57,male,0.019771427089354258
7837,49,male,0.014372795651973988
7840,32,male,0.07402231072865993
7843,30,male,0.0917591585542099
7847,39,male,0.3489691888151271
7849,37,male,0.03204156954156954
7852,27,male,0.16054778554778554
7853,53,male,0.07821622821622821
7854,72,male,0.0
7855,50,male,0.04178044178044178
7859,40,male,0.10899100899100898
7860,79,male,0.0
7861,29,female,0.07821622821622821
7865,49,female,0.38636363636363635
7867,62,male,0.022727272727272728
7868,56,male,0.0
7870,39,female,0.0
7871,53,male,0.5
7872,49,male,0.0
7873,43,female,0.0
7875,37,female,0.015151515151515152
7876,45,male,0.004873294346978557
7877,65,male,0.0
7878,45,male,0.03625730994152046
7880,20,female,0.0
7882,49,male,0.04741019214703425
7883,25,female,0.002631578947368421
7884,20,male,0.01023391812865497
7885,54,male,0.031314397103870795
7886,40,male,0.020467836257309937
7887,29,female,0.11541353383458647
7888,21,male,0.211542745753272
7890,44,male,0.03550543024227235
7892,31,male,0.0
7895,40,male,0.3811333890281258
7896,46,male,0.03333333333333333
7897,48,male,0.03333333333333333
7898,52,male,0.03333333333333333
7899,25,female,0.06666666666666667
7901,54,male,0.03333333333333333
7902,31,male,0.03333333333333333
7903,46,female,0.25069444444444444
7904,34,female,0.08027777777777777
7906,52,female,0.02111111111111111
7907,27,female,0.02722222222222222
7908,30,female,0.18541666666666665
7909,32,male,0.0
7910,29,female,0.008333333333333333
7913,41,female,0.049027777777777774
7914,58,female,0.0013888888888888887
7915,62,female,0.0
7916,23,female,0.049861111111111106
7917,27,male,0.0016666666666666668
7919,42,female,0.0
7920,27,male,0.0
7922,32,male,0.0
7923,51,male,0.023809523809523808
7924,27,female,0.19047619047619047
7925,30,female,0.0
7926,26,male,0.0
7927,29,male,0.40476190476190477
7929,22,male,0.234825888397317
7931,24,male,0.025105846534417962
7932,28,male,0.08431449502878074
7933,24,male,0.0975940725940726
7939,45,male,0.0043171114599686025
7940,29,female,0.0
7941,22,male,0.10378272521129664
7942,37,male,0.007513914656771799
7943,40,female,0.0061974789915966375
7944,27,male,0.0010504201680672268
7945,34,male,0.0
7946,26,male,0.04758403361344537
7947,49,male,0.03214285714285714
7948,33,male,0.10941876750700279
7950,46,male,0.4970588235294117
7951,41,male,0.010819327731092437
7952,52,male,0.03214285714285714
7955,35,male,0.008298319327731092
7961,36,male,0.12222222222222222
7963,29,female,0.017521367521367518
7964,23,female,0.004273504273504273
7966,35,male,0.013247863247863246
7967,28,male,0.008547008547008546
7968,45,male,0.2931623931623932
7969,36,female,0.05876068376068375
7971,45,male,0.019230769230769232
7972,29,male,0.0
7973,40,male,0.020299145299145293
7974,31,male,0.010683760683760682
7999,50,male,0.0005040322580645161
8008,38,male,0.009090909090909089
8009,48,male,0.020909090909090905
8010,26,male,0.020909090909090905
8011,34,male,0.004545454545454545
8013,31,male,0.0
8014,52,male,0.020909090909090905
8015,31,male,0.020909090909090905
8016,26,male,0.0
8017,39,male,0.004545454545454545
8018,39,male,0.004545454545454545
8020,55,male,0.09318181818181819
8021,64,male,0.0
8022,50,male,0.0
8023,39,male,0.18055555555555555
8024,56,male,0.15707070707070708
8025,36,female,0.0
8027,62,male,0.19772727272727275
8028,46,male,0.09924242424242426
8029,30,male,0.1686868686868687
8033,27,female,0.01780840991367307
8035,50,male,0.02081592871066555
8036,57,male,0.0
8037,35,male,0.3274296853244221
8038,57,male,0.008688387635756056
8039,40,female,0.03208020050125313
8041,45,male,0.002631578947368421
8044,55,male,0.0
8046,33,female,0.03091060985797827
8049,42,male,0.011473127262600944
8051,23,male,0.005903648008911166
8052,38,male,0.32325257588415485
8054,31,female,0.0
8055,44,male,0.03571428571428571
8056,50,male,0.023809523809523808
8059,48,male,0.3452380952380952
8060,46,male,0.0
8065,39,male,0.03454715219421102
8066,48,male,0.2973856209150327
8067,45,male,0.09647525676937442
8068,33,male,0.06568627450980391
8069,42,male,0.018588546529723003
8070,58,male,0.0032679738562091504
8072,30,male,0.056932773109243696
8073,33,male,0.0018674136321195143
8075,31,female,0.09652972300031122
8076,47,male,0.3745798319327731
8078,28,female,0.041067538126361665
8080,49,male,0.0
8081,21,female,0.009628851540616247
8082,27,male,0.017156862745098037
8086,44,male,0.1470238095238095
8087,24,female,0.058525910364145665
8089,37,male,0.005514705882352941
8091,23,male,0.0
8092,23,female,0.3633228291316527
8093,28,male,0.1526435574229692
8094,30,male,0.1959208683473389
8096,25,female,0.031512605042016806
8097,20,female,0.0
8100,66,male,0.0
8101,61,male,0.10151515151515152
8102,71,female,0.152020202020202
8104,10,male,0.3717171717171718
8105,63,male,0.0
8106,44,male,0.022727272727272728
8107,44,male,0.0030303030303030307
8108,77,male,0.0
8109,63,male,0.1388888888888889
8110,37,male,0.0
8111,40,male,0.08585858585858587
8115,65,male,0.05046296296296296
8116,31,female,0.004629629629629629
8117,87,female,0.004629629629629629
8119,45,female,0.08194444444444443
8121,33,male,0.11527777777777773
8122,36,male,0.0
8123,40,female,0.017323852617970266
8124,36,male,0.037836673130790775
8125,35,male,0.017237664296487827
8126,52,male,0.010073260073260074
8127,36,male,0.12868993751346694
8128,52,male,0.01292824822236587
8129,46,female,0.0027472527472527475
8131,45,male,0.06229260935143287
8132,37,male,0.126395173453997
8133,39,male,0.1263089851325145
8134,49,male,0.006776556776556778
8135,44,male,0.03838612368024133
8137,38,male,0.023809523809523808
8139,59,male,0.0
8141,39,male,0.3214285714285714
8142,30,female,0.16666666666666663
8143,59,male,0.011904761904761904
8144,37,male,0.0
8145,41,male,0.0
8146,46,male,0.020581227393621282
8148,72,male,0.029715061278091832
8150,64,male,0.012628578858417564
8151,72,male,0.0007305194805194807
8152,50,male,0.010156327296076871
8154,78,male,0.07834140693064716
8155,54,female,0.018985215053763438
8156,54,male,0.04094180702574167
8157,64,male,0.018626859251859255
8159,40,female,0.10578952297702297
8160,58,male,0.022020463855141267
8161,48,male,0.23142457105477054
8163,43,male,0.15784020468071827
8165,49,male,0.013397880946161926
8166,49,male,0.002371351766513057
8167,49,male,0.015147329973836766
8170,53,male,0.0004536290322580645
8171,50,female,0.0052915386584741425
8172,83,male,0.027058178981459968
8180,59,male,0.02424242424242424
8181,36,male,0.0
8182,32,male,0.0
8183,25,male,0.02424242424242424
8184,30,male,0.21818181818181817
8187,43,male,0.08787878787878789
8191,26,female,0.0031199677938808378
8192,51,male,0.015720611916264088
8193,35,female,0.005555555555555555
8194,52,male,0.06327639751552797
8196,21,male,0.14162640901771337
8199,13,female,0.012097423510466988
8202,14,male,0.002938808373590982
8204,91,male,0.0024154589371980675
8207,11,male,0.0013083735909822866
8210,8,female,0.0
8212,17,male,0.007950885668276972
8213,52,male,0.0
8216,71,male,0.002801519468186135
8219,45,male,0.001282051282051282
8220,41,female,0.11973951973951974
8223,30,male,0.44587346809569045
8226,44,male,0.016178266178266176
8228,58,female,0.00993080993080993
8229,34,female,0.000407000407000407
8230,29,male,0.008985664541220097
8231,37,male,0.01066114955003844
8232,30,female,0.0
8234,35,male,0.0
8235,38,male,0.03401279790168679
8239,28,female,0.042888798444354004
8244,35,female,0.05277777777777778
8247,45,male,0.0
8248,30,male,0.0020833333333333333
8252,41,male,0.006944444444444444
8253,32,male,0.08333333333333333
8254,30,male,0.0
8255,40,male,0.6243055555555556
8256,38,male,0.05
8257,36,male,0.0020833333333333333
8258,17,male,0.12291666666666666
8259,30,female,0.0
8263,14,male,0.32514245014245013
8266,36,female,0.09508547008547008
8270,52,male,0.012108262108262107
8275,41,male,0.0
8277,37,female,0.0
8278,53,male,0.0
8279,55,male,0.0
8283,38,male,0.045454545454545456
8287,42,male,0.09963369963369964
8288,35,male,0.0
8290,56,male,0.0478021978021978
8291,54,male,0.2620879120879121
8292,57,male,0.10366300366300366
8293,35,male,0.0027472527472527475
8295,53,male,0.0021978021978021982
8296,38,female,0.0
8297,39,female,0.003663003663003663
8298,43,female,0.0
8301,53,male,0.07161172161172162
8303,63,male,0.004773026709785602
8304,54,male,0.013733894563934089
8305,24,male,0.0
8307,31,male,0.0
8308,41,male,0.2770066560580395
8309,28,female,0.001646903820816864
8311,37,male,0.0
8312,86,male,0.0034255599472990776
8313,28,female,0.10221326762828739
8318,31,male,0.092685180432216
8323,23,female,0.3028035864004244
8330,47,female,0.08440170940170941
8331,20,male,0.11538461538461538
8332,23,female,0.4401709401709401
8333,20,male,0.020299145299145296
8334,32,female,0.0
8335,45,male,0.020299145299145296
8337,36,male,0.013888888888888888
8338,59,male,0.010683760683760682
8340,32,female,0.0
8341,34,female,0.10714285714285714
8345,10,male,0.09226190476190477
8348,33,male,0.05059523809523809
8349,42,female,0.003663003663003663
8351,22,female,0.0
8352,20,female,0.008241758241758242
8353,33,male,0.0
8354,58,male,0.0027472527472527475
8355,22,male,0.11538461538461539
8356,17,male,0.1272893772893773
8357,33,male,0.0
8358,20,male,0.315934065934066
8359,14,male,0.0
8363,19,male,0.05494505494505494
8364,45,female,0.0
8365,38,male,0.023809523809523808
8366,15,female,0.6428571428571428
8367,45,female,0.07142857142857142
8368,51,female,0.0
8372,26,female,0.04029304029304029
8374,41,male,0.27765567765567767
8377,36,female,0.12417582417582415
8381,26,female,0.2776556776556777
8385,59,male,0.10146520146520147
8386,13,male,0.0027472527472527475
8388,59,male,0.2047276865291571
8389,35,male,0.011712184873949578
8390,33,male,0.02413658645276292
8392,30,male,0.005453431372549019
8395,50,male,0.179754212290977
8396,48,male,0.040018621084797555
8398,38,female,0.010661764705882351
8399,35,male,0.04439245395127748
8402,71,male,0.0031194295900178253
8404,48,male,0.021720354808590102
8406,37,male,0.0
8407,55,male,0.0
8409,59,male,0.18181818181818177
8410,32,male,0.01212121212121212
8411,42,female,0.06212121212121212
8413,51,male,0.004545454545454545
8414,16,male,0.27575757575757576
8416,62,male,0.0
8417,24,male,0.0
8418,24,male,0.0
8419,46,male,0.11574074074074071
8420,33,female,0.16666666666666666
8421,61,male,0.05092592592592592
8423,51,female,0.037037037037037035
8424,59,female,0.06712962962962962
8430,60,male,0.0
8431,53,male,0.03174019607843137
8432,76,male,0.06004901960784313
8433,46,male,0.003676470588235294
8434,49,female,0.0
8436,40,male,0.3411764705882353
8438,68,female,0.005514705882352941
8439,34,male,0.016176470588235292
8440,24,female,0.0
8442,46,male,0.0
8443,39,female,0.32610294117647065
8447,26,female,0.046296296296296294
8448,27,male,0.0
8450,28,male,0.12037037037037036
8451,28,female,0.44444444444444436
8452,39,male,0.0
8453,37,male,0.03888888888888889
8454,45,male,0.005555555555555556
8455,44,male,0.020370370370370372
8456,37,male,0.014991181657848322
8458,43,male,0.3164703609148054
8460,43,male,0.0041310541310541305
8461,43,male,0.023490706824040152
8462,47,female,0.23196114585003477
8463,47,female,0.004469193358082247
8464,47,female,0.0332782443893555
8465,25,female,0.0
8467,80,male,0.010161443494776828
8468,25,female,0.053876678876678886
8470,25,female,0.002849002849002849
8473,57,male,0.043920380031491145
8485,34,female,0.0
8486,31,male,0.1957875457875458
8487,26,female,0.0
8491,29,male,0.03388278388278388
8493,29,male,0.0
8495,44,male,0.0
8496,25,male,0.0749084249084249
8497,39,female,0.004578754578754579
8498,39,male,0.019413919413919414
8500,8,male,0.0
8501,52,female,0.0
8502,48,male,0.0
8504,36,male,0.07430750077808901
8505,38,male,0.0
8506,73,male,0.08309990662931838
8513,35,male,0.040522875816993466
8514,44,male,0.11781823840647368
8516,49,male,0.02729536258948024
8519,52,male,0.0
8520,27,male,0.0029411764705882353
8523,43,male,0.002430555555555555
8524,24,female,0.009583333333333333
8525,70,male,0.022232142857142857
8526,42,male,0.050297619047619056
8528,41,male,0.00625
8529,20,male,0.1148313492063492
8530,32,female,0.027807539682539684
8531,62,male,0.062470238095238086
8532,57,male,0.022301587301587295
8534,24,male,0.005089285714285715
8535,25,male,0.0204265873015873
8536,33,male,0.017371031746031742
8537,30,male,0.05906746031746033
8538,79,male,0.0060019841269841265
8539,43,male,0.002430555555555555
8542,42,male,0.0
8543,36,female,0.0
8544,43,male,0.6965811965811965
8546,31,male,0.0235042735042735
8547,32,male,0.0
8549,32,female,0.019230769230769232
8550,29,female,0.0
8554,58,male,0.42424242424242425
8555,29,male,0.27878787878787875
8558,70,male,0.0
8559,57,male,0.01818181818181818
8561,82,female,0.0
8562,12,female,0.0
8564,54,male,0.0
8565,44,female,0.00606060606060606
8566,22,female,0.002564102564102564
8567,46,male,0.0
8573,51,female,0.1832417582417582
8574,52,female,0.1158119658119658
8575,11,male,0.0018315018315018313
8576,23,male,0.12918192918192917
8580,38,male,0.002525252525252525
8581,58,male,0.0345959595959596
8584,48,male,0.0030303030303030307
8585,43,female,0.10075757575757575
8586,51,male,0.11338383838383838
8587,33,male,0.2181818181818182
8588,47,male,0.014393939393939393
8589,42,male,0.009343434343434345
8590,40,male,0.03914141414141414
8591,54,female,0.021464646464646464
8593,67,female,0.06889063317634747
8594,60,male,0.018772893772893776
8595,42,male,0.012728937728937729
8596,40,male,0.0027472527472527475
8597,29,female,0.017046049188906332
8598,79,male,0.0
8599,48,male,0.004774986917844061
8600,62,male,0.027302459445316587
8601,71,female,0.0989272632129775
8602,40,male,0.07035583464154893
8603,34,male,0.03967817896389325
8604,70,male,0.0
8607,58,male,0.0015698587127158557
8608,61,male,0.009523809523809523
8609,40,male,0.0018315018315018315
8611,51,male,0.027289377289377293
8613,24,male,0.008241758241758242
8614,42,female,0.06336996336996338
8618,50,male,0.10494505494505496
8619,19,male,0.0
8620,47,male,0.05805860805860806
8621,41,male,0.19560439560439558
8624,44,female,0.4031746031746032
8625,45,male,0.17936507936507937
8626,45,male,0.0071428571428571435
8627,20,male,0.10634920634920636
8628,45,male,0.024603174603174603
8632,19,female,0.032539682539682535
8633,22,female,0.0
8636,46,male,0.0
8637,18,male,0.016666666666666663
8638,44,male,0.002380952380952381
8639,21,female,0.0
8644,20,female,0.12446712018140592
8645,17,female,0.058140589569161
8649,22,male,0.004523809523809524
8651,41,female,0.0
8652,31,male,0.0
8653,40,female,0.09150793650793652
8654,23,male,0.014886621315192748
8655,60,male,0.020555555555555556
8656,23,male,0.015396825396825398
8659,17,female,0.36108843537414964
8661,25,female,0.002597402597402597
8662,34,male,0.0693939393939394
8663,25,female,0.09168831168831168
8664,26,male,0.14623376623376622
8666,11,female,0.002597402597402597
8667,47,male,0.017748917748917747
8668,51,male,0.024848484848484845
8669,79,male,0.0
8671,44,male,0.038051948051948045
8672,45,male,0.058354978354978354
8675,49,male,0.0
8677,63,male,0.0
8678,55,female,0.03333333333333333
8679,31,female,0.0
8680,50,male,0.6333333333333333
8681,47,male,0.0
8682,37,male,0.22222222222222224
8683,37,female,0.011111111111111112
8686,33,male,0.13562271062271064
8688,31,female,0.07023809523809524
8690,41,male,0.10338827838827838
8691,35,female,0.03058608058608058
8692,22,male,0.0021978021978021982
8693,45,male,0.15586080586080583
8697,32,male,0.13241758241758242
8699,29,male,0.052991452991452984
8700,59,male,0.007905982905982906
8701,41,female,0.0502136752136752
8704,48,female,0.11688034188034188
8706,37,male,0.004273504273504273
8710,54,male,0.0
8712,40,male,0.005128205128205128
8714,61,male,0.09671717171717172
8726,28,female,0.19209079809079807
8729,54,male,0.23626173826173827
8735,39,female,0.00043956043956043956
8736,64,male,0.014344322344322343
8738,34,male,0.0005128205128205128
8739,50,female,0.0010549450549450549
8740,60,male,0.24901864801864804
8748,36,male,0.004615384615384615
8753,37,male,0.2772254710851202
8754,43,female,0.007244964262508122
8755,40,female,0.004970760233918128
8758,24,female,0.0
8759,42,male,0.0029239766081871343
8760,39,male,0.31777128005198174
8761,57,male,0.03554256010396361
8762,62,male,0.0147498375568551
8764,67,male,0.0
8768,33,male,0.009746588693957114
8770,63,female,0.0
8771,45,male,0.017511371020142948
8772,71,male,0.03414554905782976
8774,35,male,0.0
8776,39,male,0.13093681917211333
8782,29,female,0.0065359477124183
8783,26,male,0.42559912854030496
8788,29,female,0.09008714596949892
8791,43,female,0.05119825708061002
8792,38,male,0.0
8793,22,female,0.03988095238095238
8794,32,male,0.059523809523809514
8796,48,female,0.019047619047619046
8797,22,male,0.029761904761904757
8798,39,male,0.01607142857142857
8799,33,female,0.23928571428571432
8800,37,male,0.06071428571428572
8801,41,male,0.03698393958134218
8802,29,male,0.0021284271284271288
8805,30,female,0.10767929761436255
8806,42,male,0.04318884578624839
8807,43,male,0.012331103240194152
8810,30,male,0.0
8812,43,male,0.0693413729128015
8813,42,male,0.0037536777796518058
8814,42,male,0.008591012162440735
8818,61,male,0.020135023706452277
8820,30,male,0.37891437566762254
8821,60,male,0.004372106969509567
8822,44,male,0.0005411255411255411
8825,43,male,0.0030303030303030307
8828,57,male,0.058585858585858575
8829,44,male,0.003787878787878788
8832,59,male,0.05808080808080809
8834,38,male,0.0030303030303030307
8836,35,male,0.08383838383838384
8840,62,male,0.04736111111111111
8842,53,male,0.03833333333333334
8847,41,male,0.03305555555555555
8848,36,male,0.20638888888888887
8849,31,female,0.24097222222222225
8857,22,male,0.027077497665732957
8861,50,female,0.024743230625583566
8863,53,male,0.38689698101462805
8864,37,female,0.10381263616557737
8866,36,male,0.0
8867,52,female,0.1443043884220355
8871,61,male,0.040600684718331774
8875,14,male,0.0
8878,35,male,0.006535947712418301
8880,21,male,0.05855897914721444
8882,52,male,0.28451602863367564
8883,24,male,0.06995020230314346
8886,36,male,0.05256769374416432
8887,22,male,0.06079987550575785
8888,24,male,0.14624961095549333
8889,50,male,0.0
8890,34,male,0.00392156862745098
8891,35,male,0.0
8893,59,male,0.0
8894,59,male,0.04140785615144589
8897,35,female,0.027793605571383342
8898,38,male,0.14746616156872566
8902,45,male,0.5974071117233511
8907,48,female,0.006548793087254627
8908,57,male,0.012476127860743244
8916,64,male,0.0422007242520063
8920,57,female,0.005555555555555556
8921,42,female,0.014814814814814815
8922,64,male,0.29814814814814816
8923,33,female,0.29814814814814816
8924,32,male,0.0
8926,8,female,0.0
8928,59,male,0.0
8929,59,female,0.005555555555555556
8930,37,female,0.0
8931,70,male,0.017259552042160738
8932,44,male,0.36452098626011664
8934,37,male,0.0
8943,48,male,0.004611330698287219
8947,30,male,0.05037643515904386
8952,61,male,0.0013175230566534913
8958,37,male,0.4666666666666667
8966,40,male,0.018181818181818177
8968,42,male,0.0
8969,28,female,0.018518518518518517
8970,35,male,0.0
8971,32,female,0.009259259259259259
8972,31,female,0.20833333333333331
8973,50,female,0.0
8976,51,female,0.009259259259259259
8979,31,male,0.007407407407407408
8982,38,male,0.3222222222222222
8983,47,male,0.0
8989,40,male,0.02236111111111111
8990,22,male,0.05236111111111111
8991,21,male,0.006805555555555555
8992,23,female,0.19916666666666666
8993,45,female,0.003472222222222222
8994,22,female,0.004722222222222222
8995,23,male,0.007499999999999999
8996,41,male,0.023472222222222217
8997,28,female,0.0037499999999999994
8998,24,male,0.05333333333333334
9000,18,female,0.030972222222222224
9001,48,male,0.020277777777777777
9002,57,male,0.005833333333333333
9003,31,female,0.005833333333333333
9004,26,male,0.12222222222222223
9005,48,female,0.01904761904761905
9009,27,female,0.0
9011,29,female,0.5206349206349207
9012,44,female,0.0
9013,27,male,0.2412698412698413
9016,27,female,0.0
9018,26,female,0.01746031746031746
9020,46,male,0.0
9021,40,male,0.0
9024,23,female,0.04603593287803813
9027,20,male,0.05332795859111649
9028,39,male,0.07682083997873469
9030,33,female,0.008140787088155509
9031,46,male,0.020112051690999055
9033,42,female,0.12438565333302176
9034,39,male,0.029963214173740493
9035,42,male,0.2393545051439788
9036,29,female,0.09709861288808656
9037,25,male,0.0
9038,46,male,0.0
9039,29,male,0.014811406916670074
9040,20,male,0.021832358674463936
9041,57,male,0.006944444444444444
9043,48,male,0.0
9044,31,male,0.34953703703703703
9045,29,male,0.034722222222222224
9047,57,male,0.037037037037037035
9048,29,female,0.1273148148148148
9049,28,male,0.0
9050,36,female,0.0
9052,27,male,0.06851851851851852
9054,78,male,0.07666666666666666
9055,39,male,0.012962962962962963
9056,75,male,0.0
9057,59,male,0.20814814814814817
9058,62,male,0.06666666666666667
9060,60,female,0.056296296296296296
9062,36,male,0.6111111111111112
9064,35,male,0.022222222222222223
